,y_true,lrpreds,ridgepreds,lassopreds,enetpreds,rfpreds,playerID,nameFirst,nameLast
87373,4.0,3.080953598022461,10.915689142059122,12.747518489689757,16.68083250916576,6.16,shopato01,Tom,Shopay
87384,9.0,8.626504898071289,28.316886705743503,29.294726064105266,31.081449622388575,15.88,shoppke01,Kelly,Shoppach
87415,6.0,14.534436225891113,14.366940651008214,15.987492948656591,17.948389087645698,6.7,shortch01,Chick,Shorten
87511,8.0,6.121245384216309,14.734061634033718,14.586072585629466,22.293909547616774,8.19,shubage01,George,Shuba
87539,47.0,41.7658109664917,74.37492489375762,77.02177103257193,67.23787069568868,39.89,shugafr01,Frank,Shugart
87559,7.0,7.622818946838379,22.671984205882804,23.014058994034972,28.57609768623805,13.75,shumpte01,Terry,Shumpert
87583,51.0,55.60767841339111,111.11530147023353,115.35820878175349,99.10372694142053,55.63,siebedi01,Dick,Siebert
87596,0.0,-0.42469310760498047,6.001597162046675,6.621534869170663,6.5130126346778425,0.6,siebeno01,Norm,Siebern
87743,2.0,5.468522071838379,14.218454225193145,14.112644993664393,15.443236236075627,4.67,silvech01,Charlie,Silvera
87866,11.0,11.802764892578125,30.93804211619312,28.625723418466382,28.464646077740355,13.73,simmote01,Ted,Simmons
87902,12.0,12.628148078918457,20.111653332012686,22.535114609949026,20.500136661553615,7.65,simonmi01,Mike,Simon
87912,2.0,2.573040008544922,7.408892295425094,8.832073400703464,11.164229718800172,2.15,simonra01,Randall,Simon
87927,5.0,1.5164985656738281,15.15625397366999,14.24338523994004,18.91635999202616,7.71,simpsdi01,Dick,Simpson
87939,13.0,6.0199995040893555,26.346491258037446,24.17876529282087,23.986670828802918,9.93,simpsha01,Harry,Simpson
87950,8.0,5.900644302368164,20.1599320849967,17.800906717876206,18.562476129831587,7.73,simpsjo01,Joe,Simpson
87972,6.0,9.164717674255371,29.0907259623238,27.4140059455451,23.55422307915079,10.12,simsdu01,Duke,Sims
88013,11.0,6.073732376098633,13.236349723279965,14.402358350201759,20.68783312614375,6.1,singlch01,Chris,Singleton
88042,36.0,32.50665760040283,83.5411497421677,77.00979020669486,67.36661397164914,32.88,singlke01,Ken,Singleton
88108,4.0,7.201796531677246,15.438247037441691,14.713179667489683,15.390757720041094,3.4,sisledi01,Dick,Sisler
88124,67.0,47.334107398986816,82.30029090868695,82.24387135532197,78.95490101914751,42.36,sislege01,George,Sisler
88155,6.0,7.467857360839844,13.964249855003498,16.28680222919372,19.94860109309061,7.71,sizemgr01,Grady,Sizemore
88156,27.0,20.4891414642334,45.51290780475661,49.43798533295558,45.29243762542772,23.32,sizemgr01,Grady,Sizemore
88210,5.0,1.7168188095092773,12.293021842748502,11.124824131950493,13.561796107554883,4.48,skinnbo01,Bob,Skinner
88222,24.0,23.098021507263184,48.93563610902348,47.20479989528916,47.72490391134548,21.24,skinnjo01,Joel,Skinner
88252,10.0,9.821721076965332,25.23071361078194,21.42818841087351,23.039274370700845,7.22,skowrbi01,Bill,Skowron
88264,14.0,25.201629638671875,43.94402225581882,44.21090126940261,43.04748842871352,18.51,sladego01,Gordon,Slade
88275,26.0,23.598456382751465,31.176605098717587,35.42344077870497,35.631643004762076,19.92,slaglji01,Jimmy,Slagle
88340,0.0,-6.992255210876465,5.974711647243833,6.24321774526457,5.688877170088752,1.15,slaugdo01,Don,Slaught
88362,21.0,12.507769584655762,44.84044591813283,40.68180288033656,35.4118125352218,15.42,slaugen01,Enos,Slaughter
88468,34.0,38.793076515197754,86.49142657624057,81.63318775807716,74.78590700161189,37.94,smallro02,Roy,Smalley
88490,2.0,0.5979576110839844,8.379568279537327,8.828421557390268,8.710428289595022,1.54,smilejo01,John,Smiley
88515,2.0,9.464399337768555,11.97621449609618,12.435441181607231,17.83670913161231,5.33,smithal03,Al,Smith
88527,7.0,3.8635435104370117,16.50842498392884,14.074327784881145,25.7043618727863,9.33,smithal04,Al,Smith
88528,9.0,10.840405464172363,37.45767799186878,31.529399251472135,28.79728305791376,10.99,smithal04,Al,Smith
88543,5.0,3.7937822341918945,13.41747787413809,14.1950218853409,15.974138712535687,6.42,smithbi05,Billy,Smith
88579,5.0,6.965051651000977,13.02967709255067,13.097171184943505,16.695191454088686,4.59,smithbo04,Bobby,Smith
88706,16.0,11.491687774658203,33.6547262425833,33.66423607937724,30.731066898742228,13.67,smithdw01,Dwight,Smith
88716,23.0,24.35429859161377,39.63319033836733,42.45518027070412,42.56303355654732,18.3,smithea01,Earl,Smith
88781,46.0,44.848052978515625,92.05442825399294,91.51923331545177,87.57064087007586,49.73,smithel02,Elmer,Smith
88804,17.0,12.767080307006836,21.82719331883143,24.669882916429216,21.073463185458863,10.21,smithfr05,Fred,Smith
88838,2.0,5.605342864990234,4.2907834271944125,6.204459717385475,9.545652947544557,2.65,smithge02,George,Smith
88866,15.0,15.783740997314453,25.550369962020717,27.835904226265342,23.387720157696286,11.12,smithha03,Harry,Smith
88888,3.0,1.7487001419067383,9.268398600117976,11.020342080411154,14.97690863081744,4.33,smithha08,Hal,Smith
88933,1.0,-3.566134452819824,6.126006695642388,7.498140543346004,5.5025988909990495,0.72,smithja05,Jason,Smith
88943,6.0,13.8494234085083,18.367581815235052,19.984161112482376,18.62927426435205,7.77,smithji01,Jimmy,Smith
89029,2.0,6.014368057250977,12.380264279327143,14.10898763947612,19.46152239802344,8.13,smithlo01,Lonnie,Smith
89039,10.0,10.424115180969238,26.02643266988288,26.309342516847465,32.30860173714304,14.94,smithma03,Mark,Smith
89086,18.0,23.610703468322754,41.32631556383017,39.74012376024126,43.8975071950848,22.63,smithoz01,Ozzie,Smith
89152,25.0,22.577631950378418,35.69052634708429,39.785654607626746,36.007070405517865,20.66,smithre02,Red,Smith
89174,56.0,53.342644691467285,153.6681896879479,138.0034624231528,109.29018318859681,55.06,smithre06,Reggie,Smith
89198,32.0,42.440290451049805,93.22779067900439,99.83863211891361,85.34215904890985,45.43,smithse01,Seth,Smith
89257,4.0,3.765591621398926,14.618272422133675,13.476181540661123,15.5019195446195,5.44,smithwi02,Willie,Smith
89300,2.0,-1.4266233444213867,9.526397193089561,9.518901411449491,12.65765448300802,3.66,smolija01,Jake,Smolinski
89328,17.0,19.36790370941162,33.81967018023143,37.32899929583042,34.73024699182624,17.31,smootho01,Homer,Smoot
89329,31.0,29.573678016662598,57.08359677582987,59.43975116175723,55.55615993520606,25.18,smootho01,Homer,Smoot
89397,17.0,14.899091720581055,43.74198281009658,39.517038650290445,38.10040070133435,18.35,snidedu01,Duke,Snider
89406,20.0,15.864999771118164,39.20365952317845,39.923152455726566,39.0729040400322,17.72,snidetr01,Travis,Snider
89421,32.0,34.084397315979004,52.21943051651581,59.04643750248505,64.40695325275365,35.2,snodgfr01,Fred,Snodgrass
89484,18.0,19.983823776245117,51.53211354074938,51.702417415925524,48.550735793911976,21.72,snydeco02,Cory,Snyder
89503,30.0,20.21127700805664,32.02218435102084,32.4903423552085,28.339179106188304,13.42,snydefr01,Frank,Snyder
89560,31.0,27.33429527282715,63.258356002436145,58.087255440800085,52.886634072608906,28.72,snyderu01,Russ,Snyder
89582,35.0,41.12566947937012,96.09907524183222,88.97273639723429,76.43165176587483,39.68,soderer01,Eric,Soderholm
89624,7.0,3.6512985229492188,13.934574278253297,12.893349805283247,23.477815431792074,8.97,solaito01,Tony,Solaita
89625,13.0,15.381287574768066,38.05566130283178,33.62943868579538,37.11478063752501,15.94,solaito01,Tony,Solaita
89682,8.0,9.609099388122559,17.074706532226138,18.846400252141592,16.894906336412003,4.72,soltemo01,Moose,Solters
89751,23.0,27.47782802581787,59.57897801307765,63.06043114161049,57.85932405563618,27.12,soriaal01,Alfonso,Soriano
89795,42.0,36.6822452545166,89.57926454654265,88.5256739915728,82.34743796348964,39.29,sorrepa01,Paul,Sorrento
89854,92.0,69.5990219116211,157.10475658207093,152.94160999639777,151.810946370282,76.6,sosasa01,Sammy,Sosa
89934,29.0,23.5153226852417,48.541838669640725,50.051034717087894,56.627728696358965,27.63,souzast01,Steven,Souza
89972,2.0,-1.4454164505004883,6.5144212427318,8.825299774308643,10.20814987569105,2.27,spahnwa01,Warren,Spahn
89994,30.0,42.15167808532715,85.84700986159824,83.91469826032763,81.0121059143232,40.39,spande01,Denard,Span
89995,28.0,15.420032501220703,35.807068764001,38.30758298702346,40.242278519781095,18.22,spande01,Denard,Span
90076,30.0,37.65700149536133,57.71308607214985,60.6975782764707,67.66319758521455,43.76,speaktr01,Tris,Speaker
90099,26.0,20.247026443481445,62.61772207389045,59.43989341222253,53.87395743864555,26.11,spehrti01,Tim,Spehr
90121,2.0,6.988185882568359,12.098866109918063,11.337616830469727,19.18553865418051,6.34,speiech01,Chris,Speier
90158,23.0,17.631635665893555,37.02183184124637,35.70429572459658,40.0349840079922,17.58,spencda01,Daryl,Spencer
90190,5.0,8.294400215148926,28.191961386143728,25.403375496788676,21.49032133690209,9.07,spencji01,Jim,Spencer
90214,26.0,21.689078330993652,48.55925673957822,48.00462042004628,47.10327102441375,21.59,spencsh01,Shane,Spencer
90224,45.0,51.022010803222656,111.9975681354893,109.08194789453455,100.9972525393145,50.22,spencst01,Stan,Spence
90237,8.0,17.054673194885254,26.974494553903277,30.548540065083944,30.201829221397954,16.53,spenctu01,Tubby,Spencer
90273,22.0,21.07178020477295,50.72479275848335,45.176814762087375,42.45525474783004,19.34,spiezed01,Ed,Spiezio
90274,4.0,3.103163719177246,10.060984068159808,11.187924778714311,12.344529802684992,3.01,spiezed01,Ed,Spiezio
90286,31.0,26.437047004699707,57.72904514834501,57.17603346807145,58.27922387144095,28.38,spiezsc01,Scott,Spiezio
90295,2.0,6.8311872482299805,11.79936613875427,10.979380011074333,15.869396845369543,4.06,spikech01,Charlie,Spikes
90302,22.0,18.68474006652832,39.50660665234537,42.34187661665615,43.811501898742925,22.44,spilbry01,Ryan,Spilborghs
90331,3.0,5.765003204345703,8.379731055880804,9.0488250942172,17.673655173423484,5.81,spilmha01,Harry,Spilman
90344,17.0,16.616252899169922,45.4731777409861,44.45016749299348,44.14563970962586,18.88,spiveju01,Junior,Spivey
90345,7.0,7.011430740356445,21.885767247851426,22.189278027697185,29.068400207544805,11.24,spiveju01,Junior,Spivey
90370,16.0,22.16439914703369,40.91169768415112,40.27150064785727,36.43773797772791,14.78,spohral01,Al,Spohrer
90420,16.0,13.646160125732422,29.32110371486897,29.098054531330583,35.64919144749012,14.0,spraged02,Ed,Sprague
90558,51.0,54.73647880554199,84.88808983977867,94.65711759312296,97.634632529699,52.64,stahlch01,Chick,Stahl
90578,12.0,9.999229431152344,31.277812490289527,27.66742577426664,27.384841720215316,11.46,stahlla01,Larry,Stahl
90602,20.0,19.345587730407715,37.0965109775519,35.26819749523641,31.959641370980734,15.04,staintu01,Tuck,Stainback
90624,2.0,1.4046449661254883,9.188837962593276,10.015667236080063,12.380095812007752,3.98,stairma01,Matt,Stairs
90760,8.0,8.588138580322266,20.569845569900828,19.905494226176348,21.752019358194,8.7,stankan01,Andy,Stankiewicz
90804,17.0,14.15163516998291,31.92490339070882,31.837343217604115,29.49637445085086,14.65,stanlfr01,Fred,Stanley
90828,8.0,18.508837699890137,44.56518659833487,39.16251482919714,36.585780954126164,15.48,stanlmi01,Mickey,Stanley
90845,28.0,24.5676851272583,70.70266124374086,68.77012097189592,55.59388037748399,28.36,stanlmi02,Mike,Stanley
90846,18.0,14.30227279663086,35.61633171911216,34.44496910419264,41.087088551712895,15.57,stanlmi02,Mike,Stanley
90861,24.0,21.557689666748047,53.95209519868236,51.16817161251222,48.36297364814726,25.77,stantle01,Leroy,Stanton
90910,3.0,1.111577033996582,7.330473032777046,8.341776155312132,9.640841796418961,1.8,staplda01,Dave,Stapleton
90934,17.0,11.13299560546875,33.39383401052637,31.499133682159044,31.356294488092225,15.68,stargwi01,Willie,Stargell
91008,16.0,20.44070053100586,32.952269410558266,35.29265337570129,34.08410423030225,19.11,statzji01,Jigger,Statz
91032,8.0,6.654891014099121,16.668840962509694,14.754483504663717,21.64356831276195,7.27,staubru01,Rusty,Staub
91158,12.0,9.05943489074707,21.77457594853621,20.423044427132048,21.909299440423744,6.65,steinbi02,Bill,Stein
91216,42.0,37.56536674499512,79.57767222514994,76.82187439271979,77.15740538735227,39.65,steinte01,Terry,Steinbach
91268,7.0,8.001434326171875,13.95438958044815,15.424845071548425,15.529446197575773,5.95,stennre01,Rennie,Stennett
91316,17.0,16.852317810058594,48.867892800877726,42.453840127645414,41.19751248654263,19.02,stephge01,Gene,Stephens
91331,22.0,24.115432739257812,41.201782307928006,43.930675219501246,35.98049506506348,19.96,stephji01,Jim,Stephens
91344,9.0,12.735836029052734,24.568416135629917,23.560208103720548,23.800525204925847,10.79,stephjo02,John,Stephenson
91367,7.0,11.65235710144043,13.102110040097767,13.16982903656838,13.468814417328954,4.84,stephri01,Riggs,Stephenson
91387,7.0,9.302526473999023,24.002402985855017,23.108196343439793,29.869135784756434,11.65,stephve01,Vern,Stephens
91437,26.0,20.591403007507324,53.409655470204825,52.164976215313956,47.077374334636474,27.44,stevele01,Lee,Stevens
91438,31.0,23.785954475402832,72.88621871874949,69.93960256798246,55.020828242012534,28.29,stevele01,Lee,Stevens
91511,7.0,2.388826370239258,14.631257446169528,16.271548047365094,22.881660136928094,8.09,stewaia01,Ian,Stewart
91522,3.0,5.20003604888916,11.38532407846829,11.64099461682304,12.335496789585068,4.06,stewaji01,Jimmy,Stewart
91536,2.0,9.089364051818848,9.053377745247829,9.635887463145906,10.603504522053719,2.29,stewale01,Lefty,Stewart
91571,14.0,15.502050399780273,34.86135583540631,34.67844304844891,35.55464489919437,16.28,stewash01,Shannon,Stewart
91625,4.0,8.555793762207031,19.239669545656927,19.805419102860256,22.82923394602249,8.72,stillku01,Kurt,Stillwell
91657,5.0,3.006075859069824,15.936744476534493,16.04192233836957,16.55666118505013,5.27,stinnke01,Kelly,Stinnett
91669,8.0,10.180596351623535,23.483051205916603,23.488162703293018,22.545419433562174,8.85,stinsbo01,Bob,Stinson
91722,16.0,20.602169036865234,27.669500833466792,28.289738899454782,44.85758584340858,28.64,stockke01,Kevin,Stocker
91723,8.0,12.310251235961914,25.744911282557332,26.89348174456486,35.39632755454396,13.82,stockke01,Kevin,Stocker
91819,40.0,48.29438304901123,55.661104166570446,63.741896709284404,87.39456199708692,39.14,stonege01,George,Stone
91849,28.0,29.791634559631348,67.70067369861617,63.75382284350283,59.28829008286316,28.79,stonejo01,John,Stone
91872,3.0,1.8262939453125,11.906904230079121,10.858613460595723,13.658242731501161,4.33,stonero02,Ron,Stone
91961,44.0,37.56857776641846,66.24669928691958,70.0489803650364,63.77861471890234,43.55,stovage01,George,Stovall
92020,14.0,12.741844177246094,27.17871405746594,26.42130408091291,26.601746755389286,10.78,strando01,Doug,Strange
92038,2.0,1.446425437927246,7.182267981007012,10.135082499560589,11.17585204261028,3.73,stransa01,Sammy,Strang
92092,6.0,7.793033599853516,19.91395552418437,17.66847372413091,36.547913821672964,15.8,strawda01,Darryl,Strawberry
92154,3.0,1.4663305282592773,10.98322990822302,10.535611149388494,13.052559638034296,4.0,stricge01,George,Strickland
92210,19.0,26.054770469665527,45.013075524153294,43.97786416416709,39.48834997335412,16.87,stripjo01,Joe,Stripp
92211,18.0,24.37364387512207,36.786210847287045,39.14336890482619,37.74195631331417,19.39,stripjo01,Joe,Stripp
92258,2.0,8.112948417663574,15.916837004430697,15.463328281470297,21.583018765096387,9.62,stroued01,Ed,Stroud
92282,1.0,5.448869705200195,6.0870245368967275,6.999424503988404,9.116537668880728,2.53,strunam01,Amos,Strunk
92299,4.0,2.342205047607422,11.475145556255917,11.818428912616174,16.041801932672627,4.6,stuardi01,Dick,Stuart
92334,19.0,14.955972671508789,32.92071559077198,32.76868060954367,39.0527037315073,16.92,stubbfr01,Franklin,Stubbs
92397,4.0,10.247686386108398,19.669261896572962,18.73592435155863,18.08128617589053,5.24,sturgbo01,Bobby,Sturgeon
92432,16.0,12.158088684082031,27.047061193859044,27.21213443669156,27.766305653435204,12.13,stynech01,Chris,Stynes
92448,27.0,26.891579627990723,52.74994442644221,50.4054279680319,48.058203887452606,25.53,suareke01,Ken,Suarez
92472,6.0,0.9036388397216797,18.5046960666279,18.172281897456003,16.554808847090243,6.01,sudakbi01,Bill,Sudakis
92473,3.0,1.7786855697631836,8.407585999216828,10.816185908493203,12.455761243807522,4.4,sudakbi01,Bill,Sudakis
92486,1.0,7.541830062866211,14.322398292172501,15.012106998467623,18.06102095840492,4.79,suderpe01,Pete,Suder
92521,5.0,11.197630882263184,12.342619538013636,14.303252954128698,16.334413876471814,5.43,suggsge01,George,Suggs
92583,8.0,10.741316795349121,13.475535638621778,12.805762605732355,17.582317980332213,6.71,sullibi04,Billy,Sullivan
92595,4.0,2.6952123641967773,8.654325816803834,10.624258957321416,14.660054787287528,4.44,sullico01,Cory,Sullivan
92663,18.0,18.745078086853027,40.199768256631884,37.25268093518418,41.19269292522958,23.12,sullijo06,John,Sullivan
92733,5.0,13.675195693969727,20.444224613783646,20.53155775916507,24.062086800252736,7.88,summaho01,Homer,Summa
92745,12.0,2.334310531616211,18.053024661396822,16.32688101376828,17.46798368381669,6.17,summech01,Champ,Summers
92779,8.0,17.527069091796875,33.76092825867493,31.81859758557957,35.613370219377856,18.61,sundbji01,Jim,Sundberg
92836,34.0,31.69984245300293,67.96881996072196,67.36926365534862,58.869128708675646,31.21,surhobj01,B. J.,Surhoff
93063,13.0,6.1952409744262695,25.815026413120805,25.430728296323913,30.42436057030718,12.6,sveumda01,Dale,Sveum
93163,38.0,40.77219295501709,66.20352099758347,69.71826870885035,64.03997798218006,38.68,sweenbi02,Bill,Sweeney
93208,5.0,0.850956916809082,13.980312548178933,14.128986274709352,15.012154322145157,6.81,sweenma01,Mark,Sweeney
93224,8.0,5.110130310058594,17.249984075781192,17.88543838157007,20.489676333820242,7.79,sweenmi01,Mike,Sweeney
93225,18.0,15.434633255004883,38.611074116495985,41.06363216808864,36.92751319806405,18.14,sweenmi01,Mike,Sweeney
93243,20.0,17.851308822631836,40.70206348082858,42.1254203673426,36.28080449713411,17.75,sweenry01,Ryan,Sweeney
93248,9.0,12.840547561645508,21.24692547938509,20.299145023088794,25.78608360498634,8.6,sweetle01,Les,Sweetland
93344,17.0,12.242274284362793,36.30183392515264,37.38573262867376,37.82723594852885,20.02,swishni01,Nick,Swisher
93345,8.0,6.56532096862793,24.573275598323328,25.239203110991205,22.58736465400947,8.92,swishni01,Nick,Swisher
93354,3.0,2.9372644424438477,16.897731071628353,16.943908201079484,16.69486326547315,6.24,swishst01,Steve,Swisher
